continent,location,date,population,new_vaccinations,accumunated_vac_amounts,TotalVacPerPop
Africa,Namibia,2020-05-10,2540916,,,
Africa,Namibia,2020-05-11,2540916,,,
Africa,Namibia,2020-05-12,2540916,,,
Africa,Namibia,2020-05-13,2540916,,,
Africa,Namibia,2020-05-14,2540916,,,
Africa,Namibia,2020-05-15,2540916,,,
Africa,Namibia,2020-05-16,2540916,,,
Africa,Namibia,2020-05-17,2540916,,,
Africa,Namibia,2020-05-18,2540916,,,
Africa,Namibia,2020-05-19,2540916,,,
Africa,Namibia,2020-05-20,2540916,,,
Africa,Namibia,2020-05-21,2540916,,,
Africa,Namibia,2020-05-22,2540916,,,
Africa,Namibia,2020-05-23,2540916,,,
Africa,Namibia,2020-05-24,2540916,,,
Africa,Namibia,2020-05-25,2540916,,,
Africa,Namibia,2020-05-26,2540916,,,
Africa,Namibia,2020-05-27,2540916,,,
Africa,Namibia,2020-05-28,2540916,,,
Africa,Namibia,2020-05-29,2540916,,,
Africa,Namibia,2020-05-30,2540916,,,
Africa,Namibia,2020-05-31,2540916,,,
Africa,Namibia,2020-06-01,2540916,,,
Africa,Namibia,2020-06-02,2540916,,,
Africa,Namibia,2020-06-03,2540916,,,
Africa,Namibia,2020-06-04,2540916,,,
Africa,Namibia,2020-06-05,2540916,,,
Africa,Namibia,2020-06-06,2540916,,,
Africa,Namibia,2020-06-07,2540916,,,
Africa,Namibia,2020-06-08,2540916,,,
Africa,Namibia,2020-06-09,2540916,,,
Africa,Namibia,2020-06-10,2540916,,,
Africa,Namibia,2020-06-11,2540916,,,
Africa,Namibia,2020-06-12,2540916,,,
Africa,Namibia,2020-06-13,2540916,,,
Africa,Namibia,2020-06-14,2540916,,,
Africa,Namibia,2020-06-15,2540916,,,
Africa,Namibia,2020-06-16,2540916,,,
Africa,Namibia,2020-06-17,2540916,,,
Africa,Namibia,2020-06-18,2540916,,,
Africa,Namibia,2020-06-19,2540916,,,
Africa,Namibia,2020-06-20,2540916,,,
Africa,Namibia,2020-06-21,2540916,,,
Africa,Namibia,2020-06-22,2540916,,,
Africa,Namibia,2020-06-23,2540916,,,
Africa,Namibia,2020-06-24,2540916,,,
Africa,Namibia,2020-06-25,2540916,,,
Africa,Namibia,2020-06-26,2540916,,,
Africa,Namibia,2020-06-27,2540916,,,
Africa,Namibia,2020-06-28,2540916,,,
Africa,Namibia,2020-06-29,2540916,,,
Africa,Namibia,2020-06-30,2540916,,,
Africa,Namibia,2020-07-01,2540916,,,
Africa,Namibia,2020-07-02,2540916,,,
Africa,Namibia,2020-07-03,2540916,,,
Africa,Namibia,2020-07-04,2540916,,,
Africa,Namibia,2020-07-05,2540916,,,
Africa,Namibia,2020-07-06,2540916,,,
Africa,Namibia,2020-07-07,2540916,,,
Africa,Namibia,2020-07-08,2540916,,,
Africa,Namibia,2020-07-09,2540916,,,
Africa,Namibia,2020-07-10,2540916,,,
Africa,Namibia,2020-07-11,2540916,,,
Africa,Namibia,2020-07-12,2540916,,,
Africa,Namibia,2020-07-13,2540916,,,
Africa,Namibia,2020-07-14,2540916,,,
Africa,Namibia,2020-07-15,2540916,,,
Africa,Namibia,2020-07-16,2540916,,,
Africa,Namibia,2020-07-17,2540916,,,
Africa,Namibia,2020-07-18,2540916,,,
Africa,Namibia,2020-07-19,2540916,,,
Africa,Namibia,2020-07-20,2540916,,,
Africa,Namibia,2020-07-21,2540916,,,
Africa,Namibia,2020-07-22,2540916,,,
Africa,Namibia,2020-07-23,2540916,,,
Africa,Namibia,2020-07-24,2540916,,,
Africa,Namibia,2020-07-25,2540916,,,
Africa,Namibia,2020-07-26,2540916,,,
Africa,Namibia,2020-07-27,2540916,,,
Africa,Namibia,2020-07-28,2540916,,,
Africa,Namibia,2020-07-29,2540916,,,
Africa,Namibia,2020-07-30,2540916,,,
Africa,Namibia,2020-07-31,2540916,,,
Africa,Namibia,2020-08-01,2540916,,,
Africa,Namibia,2020-08-02,2540916,,,
Africa,Namibia,2020-08-03,2540916,,,
Africa,Namibia,2020-08-04,2540916,,,
Africa,Namibia,2020-08-05,2540916,,,
Africa,Namibia,2020-08-06,2540916,,,
Africa,Namibia,2020-08-07,2540916,,,
Africa,Namibia,2020-08-08,2540916,,,
Africa,Namibia,2020-08-09,2540916,,,
Africa,Namibia,2020-08-10,2540916,,,
Africa,Namibia,2020-08-11,2540916,,,
Africa,Namibia,2020-08-12,2540916,,,
Africa,Namibia,2020-08-13,2540916,,,
Africa,Namibia,2020-08-14,2540916,,,
Africa,Namibia,2020-08-15,2540916,,,
Africa,Namibia,2020-08-16,2540916,,,
Africa,Namibia,2020-08-17,2540916,,,
Africa,Namibia,2020-08-18,2540916,,,
Africa,Namibia,2020-08-19,2540916,,,
Africa,Namibia,2020-08-20,2540916,,,
Africa,Namibia,2020-08-21,2540916,,,
Africa,Namibia,2020-08-22,2540916,,,
Africa,Namibia,2020-08-23,2540916,,,
Africa,Namibia,2020-08-24,2540916,,,
Africa,Namibia,2020-08-25,2540916,,,
Africa,Namibia,2020-08-26,2540916,,,
Africa,Namibia,2020-08-27,2540916,,,
Africa,Namibia,2020-08-28,2540916,,,
Africa,Namibia,2020-08-29,2540916,,,
Africa,Namibia,2020-08-30,2540916,,,
Africa,Namibia,2020-08-31,2540916,,,
Africa,Namibia,2020-09-01,2540916,,,
Africa,Namibia,2020-09-02,2540916,,,
Africa,Namibia,2020-09-03,2540916,,,
Africa,Namibia,2020-09-04,2540916,,,
Africa,Namibia,2020-09-05,2540916,,,
Africa,Namibia,2020-09-06,2540916,,,
Africa,Namibia,2020-09-07,2540916,,,
Africa,Namibia,2020-09-08,2540916,,,
Africa,Namibia,2020-09-09,2540916,,,
Africa,Namibia,2020-09-10,2540916,,,
Africa,Namibia,2020-09-11,2540916,,,
Africa,Namibia,2020-09-12,2540916,,,
Africa,Namibia,2020-09-13,2540916,,,
Africa,Namibia,2020-09-14,2540916,,,
Africa,Namibia,2020-09-15,2540916,,,
Africa,Namibia,2020-09-16,2540916,,,
Africa,Namibia,2020-09-17,2540916,,,
Africa,Namibia,2020-09-18,2540916,,,
Africa,Namibia,2020-09-19,2540916,,,
Africa,Namibia,2020-09-20,2540916,,,
Africa,Namibia,2020-09-21,2540916,,,
Africa,Namibia,2020-09-22,2540916,,,
Africa,Namibia,2020-09-23,2540916,,,
Africa,Namibia,2020-09-24,2540916,,,
Africa,Namibia,2020-09-25,2540916,,,
Africa,Namibia,2020-09-26,2540916,,,
Africa,Namibia,2020-09-27,2540916,,,
Africa,Namibia,2020-09-28,2540916,,,
Africa,Namibia,2020-09-29,2540916,,,
Africa,Namibia,2020-09-30,2540916,,,
Africa,Namibia,2020-10-01,2540916,,,
Africa,Namibia,2020-10-02,2540916,,,
Africa,Namibia,2020-10-03,2540916,,,
Africa,Namibia,2020-10-04,2540916,,,
Africa,Namibia,2020-10-05,2540916,,,
Africa,Namibia,2020-10-06,2540916,,,
Africa,Namibia,2020-10-07,2540916,,,
Africa,Namibia,2020-10-08,2540916,,,
Africa,Namibia,2020-10-09,2540916,,,
Africa,Namibia,2020-10-10,2540916,,,
Africa,Namibia,2020-10-11,2540916,,,
Africa,Namibia,2020-10-12,2540916,,,
Africa,Namibia,2020-10-13,2540916,,,
Africa,Namibia,2020-10-14,2540916,,,
Africa,Namibia,2020-10-15,2540916,,,
Africa,Namibia,2020-10-16,2540916,,,
Africa,Namibia,2020-10-17,2540916,,,
Africa,Namibia,2020-10-18,2540916,,,
Africa,Namibia,2020-10-19,2540916,,,
Africa,Namibia,2020-10-20,2540916,,,
Africa,Namibia,2020-10-21,2540916,,,
Africa,Namibia,2020-10-22,2540916,,,
Africa,Namibia,2020-10-23,2540916,,,
Africa,Namibia,2020-10-24,2540916,,,
Africa,Namibia,2020-10-25,2540916,,,
Africa,Namibia,2020-10-26,2540916,,,
Africa,Namibia,2020-10-27,2540916,,,
Africa,Namibia,2020-10-28,2540916,,,
Africa,Namibia,2020-10-29,2540916,,,
Africa,Namibia,2020-10-30,2540916,,,
Africa,Namibia,2020-10-31,2540916,,,
Africa,Namibia,2020-11-01,2540916,,,
Africa,Namibia,2020-11-02,2540916,,,
Africa,Namibia,2020-11-03,2540916,,,
Africa,Namibia,2020-11-04,2540916,,,
Africa,Namibia,2020-11-05,2540916,,,
Africa,Namibia,2020-11-06,2540916,,,
Africa,Namibia,2020-11-07,2540916,,,
Africa,Namibia,2020-11-08,2540916,,,
Africa,Namibia,2020-11-09,2540916,,,
Africa,Namibia,2020-11-10,2540916,,,
Africa,Namibia,2020-11-11,2540916,,,
Africa,Namibia,2020-11-12,2540916,,,
Africa,Namibia,2020-11-13,2540916,,,
Africa,Namibia,2020-11-14,2540916,,,
Africa,Namibia,2020-11-15,2540916,,,
Africa,Namibia,2020-11-16,2540916,,,
Africa,Namibia,2020-11-17,2540916,,,
Africa,Namibia,2020-11-18,2540916,,,
Africa,Namibia,2020-11-19,2540916,,,
Africa,Namibia,2020-11-20,2540916,,,
Africa,Namibia,2020-11-21,2540916,,,
Africa,Namibia,2020-11-22,2540916,,,
Africa,Namibia,2020-11-23,2540916,,,
Africa,Namibia,2020-11-24,2540916,,,
Africa,Namibia,2020-11-25,2540916,,,
Africa,Namibia,2020-11-26,2540916,,,
Africa,Namibia,2020-11-27,2540916,,,
Africa,Namibia,2020-11-28,2540916,,,
Africa,Namibia,2020-11-29,2540916,,,
Africa,Namibia,2020-11-30,2540916,,,
Africa,Namibia,2020-12-01,2540916,,,
Africa,Namibia,2020-12-02,2540916,,,
Africa,Namibia,2020-12-03,2540916,,,
Africa,Namibia,2020-12-04,2540916,,,
Africa,Namibia,2020-12-05,2540916,,,
Africa,Namibia,2020-12-06,2540916,,,
Africa,Namibia,2020-12-07,2540916,,,
Africa,Namibia,2020-12-08,2540916,,,
Africa,Namibia,2020-12-09,2540916,,,
Africa,Namibia,2020-12-10,2540916,,,
Africa,Namibia,2020-12-11,2540916,,,
Africa,Namibia,2020-12-12,2540916,,,
Africa,Namibia,2020-12-13,2540916,,,
Africa,Namibia,2020-12-14,2540916,,,
Africa,Namibia,2020-12-15,2540916,,,
Africa,Namibia,2020-12-16,2540916,,,
Africa,Namibia,2020-12-17,2540916,,,
Africa,Namibia,2020-12-18,2540916,,,
Africa,Namibia,2020-12-19,2540916,,,
Africa,Namibia,2020-12-20,2540916,,,
Africa,Namibia,2020-12-21,2540916,,,
Africa,Namibia,2020-12-22,2540916,,,
Africa,Namibia,2020-12-23,2540916,,,
Africa,Namibia,2020-12-24,2540916,,,
Africa,Namibia,2020-12-25,2540916,,,
Africa,Namibia,2020-12-26,2540916,,,
Africa,Namibia,2020-12-27,2540916,,,
Africa,Namibia,2020-12-28,2540916,,,
Africa,Namibia,2020-12-29,2540916,,,
Africa,Namibia,2020-12-30,2540916,,,
Africa,Namibia,2020-12-31,2540916,,,
Africa,Namibia,2021-01-01,2540916,,,
Africa,Namibia,2021-01-02,2540916,,,
Africa,Namibia,2021-01-03,2540916,,,
Africa,Namibia,2021-01-04,2540916,,,
Africa,Namibia,2021-01-05,2540916,,,
Africa,Namibia,2021-01-06,2540916,,,
Africa,Namibia,2021-01-07,2540916,,,
Africa,Namibia,2021-01-08,2540916,,,
Africa,Namibia,2021-01-09,2540916,,,
Africa,Namibia,2021-01-10,2540916,,,
Africa,Namibia,2021-01-11,2540916,,,
Africa,Namibia,2021-01-12,2540916,,,
Africa,Namibia,2021-01-13,2540916,,,
Africa,Namibia,2021-01-14,2540916,,,
Africa,Namibia,2021-01-15,2540916,,,
Africa,Namibia,2021-01-16,2540916,,,
Africa,Namibia,2021-01-17,2540916,,,
Africa,Namibia,2021-01-18,2540916,,,
Africa,Namibia,2021-01-19,2540916,,,
Africa,Namibia,2021-01-20,2540916,,,
Africa,Namibia,2021-01-21,2540916,,,
Africa,Namibia,2021-01-22,2540916,,,
Africa,Namibia,2021-01-23,2540916,,,
Africa,Namibia,2021-01-24,2540916,,,
Africa,Namibia,2021-01-25,2540916,,,
Africa,Namibia,2021-01-26,2540916,,,
Africa,Namibia,2021-01-27,2540916,,,
Africa,Namibia,2021-01-28,2540916,,,
Africa,Namibia,2021-01-29,2540916,,,
Africa,Namibia,2021-01-30,2540916,,,
Africa,Namibia,2021-01-31,2540916,,,
Africa,Namibia,2021-02-01,2540916,,,
Africa,Namibia,2021-02-02,2540916,,,
Africa,Namibia,2021-02-03,2540916,,,
Africa,Namibia,2021-02-04,2540916,,,
Africa,Namibia,2021-02-05,2540916,,,
Africa,Namibia,2021-02-06,2540916,,,
Africa,Namibia,2021-02-07,2540916,,,
Africa,Namibia,2021-02-08,2540916,,,
Africa,Namibia,2021-02-09,2540916,,,
Africa,Namibia,2021-02-10,2540916,,,
Africa,Namibia,2021-02-11,2540916,,,
Africa,Namibia,2021-02-12,2540916,,,
Africa,Namibia,2021-02-13,2540916,,,
Africa,Namibia,2021-02-14,2540916,,,
Africa,Namibia,2021-02-15,2540916,,,
Africa,Namibia,2021-02-16,2540916,,,
Africa,Namibia,2021-02-17,2540916,,,
Africa,Namibia,2021-02-18,2540916,,,
Africa,Namibia,2021-02-19,2540916,,,
Africa,Namibia,2021-02-20,2540916,,,
Africa,Namibia,2021-02-21,2540916,,,
Africa,Namibia,2021-02-22,2540916,,,
Africa,Namibia,2021-02-23,2540916,,,
Africa,Namibia,2021-02-24,2540916,,,
Africa,Namibia,2021-02-25,2540916,,,
Africa,Namibia,2021-02-26,2540916,,,
Africa,Namibia,2021-02-27,2540916,,,
Africa,Namibia,2021-02-28,2540916,,,
Africa,Namibia,2021-03-01,2540916,,,
Africa,Namibia,2021-03-02,2540916,,,
Africa,Namibia,2021-03-03,2540916,,,
Africa,Namibia,2021-03-04,2540916,,,
Africa,Namibia,2021-03-05,2540916,,,
Africa,Namibia,2021-03-06,2540916,,,
Africa,Namibia,2021-03-07,2540916,,,
Africa,Namibia,2021-03-08,2540916,,,
Africa,Namibia,2021-03-09,2540916,,,
Africa,Namibia,2021-03-10,2540916,,,
Africa,Namibia,2021-03-11,2540916,,,
Africa,Namibia,2021-03-12,2540916,,,
Africa,Namibia,2021-03-13,2540916,,,
Africa,Namibia,2021-03-14,2540916,,,
Africa,Namibia,2021-03-15,2540916,,,
Africa,Namibia,2021-03-16,2540916,,,
Africa,Namibia,2021-03-17,2540916,,,
Africa,Namibia,2021-03-18,2540916,,,
Africa,Namibia,2021-03-19,2540916,,,
Africa,Namibia,2021-03-20,2540916,,,
Africa,Namibia,2021-03-21,2540916,,,
Africa,Namibia,2021-03-22,2540916,,,
Africa,Namibia,2021-03-23,2540916,,,
Africa,Namibia,2021-03-24,2540916,,,
Africa,Namibia,2021-03-25,2540916,,,
Africa,Namibia,2021-03-26,2540916,,,
Africa,Namibia,2021-03-27,2540916,,,
Africa,Namibia,2021-03-28,2540916,,,
Africa,Namibia,2021-03-29,2540916,,,
Africa,Namibia,2021-03-30,2540916,,,
Africa,Namibia,2021-03-31,2540916,,,
Africa,Namibia,2021-04-01,2540916,350,350,0.00013774560040552306
Africa,Namibia,2021-04-02,2540916,,350,0.00013774560040552306
Africa,Namibia,2021-04-03,2540916,,350,0.00013774560040552306
Africa,Namibia,2021-04-04,2540916,,350,0.00013774560040552306
Africa,Namibia,2021-04-05,2540916,,350,0.00013774560040552306
Africa,Namibia,2021-04-06,2540916,,350,0.00013774560040552306
Africa,Namibia,2021-04-07,2540916,,350,0.00013774560040552306
Africa,Namibia,2021-04-08,2540916,,350,0.00013774560040552306
Africa,Namibia,2021-04-09,2540916,,350,0.00013774560040552306
Africa,Namibia,2021-04-10,2540916,,350,0.00013774560040552306
Africa,Namibia,2021-04-11,2540916,,350,0.00013774560040552306
Africa,Namibia,2021-04-12,2540916,277,627,0.000246761404155037
Africa,Namibia,2021-04-13,2540916,247,874,0.00034397044215550614
Africa,Namibia,2021-04-14,2540916,160,1034,0.00040693985948374523
Africa,Namibia,2021-04-15,2540916,305,1339,0.000526975311265701
Africa,Namibia,2021-04-16,2540916,406,1745,0.00068676020773610774
Africa,Namibia,2021-04-17,2540916,500,2245,0.000883539636886855
Africa,Namibia,2021-04-18,2540916,127,2372,0.00093352161189114472
Africa,Namibia,2021-04-19,2540916,128,2500,0.000983897145753736
Africa,Namibia,2021-04-20,2540916,951,3451,0.0013581716199984573
Africa,Namibia,2021-04-21,2540916,538,3989,0.0015699062857646613
Africa,Namibia,2021-04-22,2540916,1180,5169,0.0020343057385604248
Africa,Namibia,2021-04-23,2540916,2538,7707,0.0030331581209296177
Africa,Namibia,2021-04-24,2540916,2595,10302,0.0040544433582219959
Africa,Namibia,2021-04-25,2540916,283,10585,0.0041658205151213186
Africa,Namibia,2021-04-26,2540916,,10585,0.0041658205151213186
Africa,Namibia,2021-04-27,2540916,,10585,0.0041658205151213186
Africa,Namibia,2021-04-28,2540916,,10585,0.0041658205151213186
Africa,Namibia,2021-04-29,2540916,,10585,0.0041658205151213186
Africa,Namibia,2021-04-30,2540916,,10585,0.0041658205151213186
Africa,Niger,2020-03-20,24206636,,,
Africa,Niger,2020-03-21,24206636,,,
Africa,Niger,2020-03-22,24206636,,,
Africa,Niger,2020-03-23,24206636,,,
Africa,Niger,2020-03-24,24206636,,,
Africa,Niger,2020-03-25,24206636,,,
Africa,Niger,2020-03-26,24206636,,,
Africa,Niger,2020-03-27,24206636,,,
Africa,Niger,2020-03-28,24206636,,,
Africa,Niger,2020-03-29,24206636,,,
Africa,Niger,2020-03-30,24206636,,,
Africa,Niger,2020-03-31,24206636,,,
Africa,Niger,2020-04-01,24206636,,,
Africa,Niger,2020-04-02,24206636,,,
Africa,Niger,2020-04-03,24206636,,,
Africa,Niger,2020-04-04,24206636,,,
Africa,Niger,2020-04-05,24206636,,,
Africa,Niger,2020-04-06,24206636,,,
Africa,Niger,2020-04-07,24206636,,,
Africa,Niger,2020-04-08,24206636,,,
Africa,Niger,2020-04-09,24206636,,,
Africa,Niger,2020-04-10,24206636,,,
Africa,Niger,2020-04-11,24206636,,,
Africa,Niger,2020-04-12,24206636,,,
Africa,Niger,2020-04-13,24206636,,,
Africa,Niger,2020-04-14,24206636,,,
Africa,Niger,2020-04-15,24206636,,,
Africa,Niger,2020-04-16,24206636,,,
Africa,Niger,2020-04-17,24206636,,,
Africa,Niger,2020-04-18,24206636,,,
Africa,Niger,2020-04-19,24206636,,,
Africa,Niger,2020-04-20,24206636,,,
Africa,Niger,2020-04-21,24206636,,,
Africa,Niger,2020-04-22,24206636,,,
Africa,Niger,2020-04-23,24206636,,,
Africa,Niger,2020-04-24,24206636,,,
Africa,Niger,2020-04-25,24206636,,,
Africa,Niger,2020-04-26,24206636,,,
Africa,Niger,2020-04-27,24206636,,,
Africa,Niger,2020-04-28,24206636,,,
Africa,Niger,2020-04-29,24206636,,,
Africa,Niger,2020-04-30,24206636,,,
Africa,Niger,2020-05-01,24206636,,,
Africa,Niger,2020-05-02,24206636,,,
Africa,Niger,2020-05-03,24206636,,,
Africa,Niger,2020-05-04,24206636,,,
Africa,Niger,2020-05-05,24206636,,,
Africa,Niger,2020-05-06,24206636,,,
Africa,Niger,2020-05-07,24206636,,,
Africa,Niger,2020-05-08,24206636,,,
Africa,Niger,2020-05-09,24206636,,,
Africa,Niger,2020-05-10,24206636,,,
Africa,Niger,2020-05-11,24206636,,,
Africa,Niger,2020-05-12,24206636,,,
Africa,Niger,2020-05-13,24206636,,,
Africa,Niger,2020-05-14,24206636,,,
Africa,Niger,2020-05-15,24206636,,,
Africa,Niger,2020-05-16,24206636,,,
Africa,Niger,2020-05-17,24206636,,,
Africa,Niger,2020-05-18,24206636,,,
Africa,Niger,2020-05-19,24206636,,,
Africa,Niger,2020-05-20,24206636,,,
Africa,Niger,2020-05-21,24206636,,,
Africa,Niger,2020-05-22,24206636,,,
Africa,Niger,2020-05-23,24206636,,,
Africa,Niger,2020-05-24,24206636,,,
Africa,Niger,2020-05-25,24206636,,,
Africa,Niger,2020-05-26,24206636,,,
Africa,Niger,2020-05-27,24206636,,,
Africa,Niger,2020-05-28,24206636,,,
Africa,Niger,2020-05-29,24206636,,,
Africa,Niger,2020-05-30,24206636,,,
Africa,Niger,2020-05-31,24206636,,,
Africa,Niger,2020-06-01,24206636,,,
Africa,Niger,2020-06-02,24206636,,,
Africa,Niger,2020-06-03,24206636,,,
Africa,Niger,2020-06-04,24206636,,,
Africa,Niger,2020-06-05,24206636,,,
Africa,Niger,2020-06-06,24206636,,,
Africa,Niger,2020-06-07,24206636,,,
Africa,Niger,2020-06-08,24206636,,,
Africa,Niger,2020-06-09,24206636,,,
Africa,Niger,2020-06-10,24206636,,,
Africa,Niger,2020-06-11,24206636,,,
Africa,Niger,2020-06-12,24206636,,,
Africa,Niger,2020-06-13,24206636,,,
Africa,Niger,2020-06-14,24206636,,,
Africa,Niger,2020-06-15,24206636,,,
Africa,Niger,2020-06-16,24206636,,,
Africa,Niger,2020-06-17,24206636,,,
Africa,Niger,2020-06-18,24206636,,,
Africa,Niger,2020-06-19,24206636,,,
Africa,Niger,2020-06-20,24206636,,,
Africa,Niger,2020-06-21,24206636,,,
Africa,Niger,2020-06-22,24206636,,,
Africa,Niger,2020-06-23,24206636,,,
Africa,Niger,2020-06-24,24206636,,,
Africa,Niger,2020-06-25,24206636,,,
Africa,Niger,2020-06-26,24206636,,,
Africa,Niger,2020-06-27,24206636,,,
Africa,Niger,2020-06-28,24206636,,,
Africa,Niger,2020-06-29,24206636,,,
Africa,Niger,2020-06-30,24206636,,,
Africa,Niger,2020-07-01,24206636,,,
Africa,Niger,2020-07-02,24206636,,,
Africa,Niger,2020-07-03,24206636,,,
Africa,Niger,2020-07-04,24206636,,,
Africa,Niger,2020-07-05,24206636,,,
Africa,Niger,2020-07-06,24206636,,,
Africa,Niger,2020-07-07,24206636,,,
Africa,Niger,2020-07-08,24206636,,,
Africa,Niger,2020-07-09,24206636,,,
Africa,Niger,2020-07-10,24206636,,,
Africa,Niger,2020-07-11,24206636,,,
Africa,Niger,2020-07-12,24206636,,,
Africa,Niger,2020-07-13,24206636,,,
Africa,Niger,2020-07-14,24206636,,,
Africa,Niger,2020-07-15,24206636,,,
Africa,Niger,2020-07-16,24206636,,,
Africa,Niger,2020-07-17,24206636,,,
Africa,Niger,2020-07-18,24206636,,,
Africa,Niger,2020-07-19,24206636,,,
Africa,Niger,2020-07-20,24206636,,,
Africa,Niger,2020-07-21,24206636,,,
Africa,Niger,2020-07-22,24206636,,,
Africa,Niger,2020-07-23,24206636,,,
Africa,Niger,2020-07-24,24206636,,,
Africa,Niger,2020-07-25,24206636,,,
Africa,Niger,2020-07-26,24206636,,,
Africa,Niger,2020-07-27,24206636,,,
Africa,Niger,2020-07-28,24206636,,,
Africa,Niger,2020-07-29,24206636,,,
Africa,Niger,2020-07-30,24206636,,,
Africa,Niger,2020-07-31,24206636,,,
Africa,Niger,2020-08-01,24206636,,,
Africa,Niger,2020-08-02,24206636,,,
Africa,Niger,2020-08-03,24206636,,,
Africa,Niger,2020-08-04,24206636,,,
Africa,Niger,2020-08-05,24206636,,,
Africa,Niger,2020-08-06,24206636,,,
Africa,Niger,2020-08-07,24206636,,,
Africa,Niger,2020-08-08,24206636,,,
Africa,Niger,2020-08-09,24206636,,,
Africa,Niger,2020-08-10,24206636,,,
Africa,Niger,2020-08-11,24206636,,,
Africa,Niger,2020-08-12,24206636,,,
Africa,Niger,2020-08-13,24206636,,,
Africa,Niger,2020-08-14,24206636,,,
Africa,Niger,2020-08-15,24206636,,,
Africa,Niger,2020-08-16,24206636,,,
Africa,Niger,2020-08-17,24206636,,,
Africa,Niger,2020-08-18,24206636,,,
Africa,Niger,2020-08-19,24206636,,,
Africa,Niger,2020-08-20,24206636,,,
Africa,Niger,2020-08-21,24206636,,,
Africa,Niger,2020-08-22,24206636,,,
Africa,Niger,2020-08-23,24206636,,,
Africa,Niger,2020-08-24,24206636,,,
Africa,Niger,2020-08-25,24206636,,,
Africa,Niger,2020-08-26,24206636,,,
Africa,Niger,2020-08-27,24206636,,,
Africa,Niger,2020-08-28,24206636,,,
Africa,Niger,2020-08-29,24206636,,,
Africa,Niger,2020-08-30,24206636,,,
Africa,Niger,2020-08-31,24206636,,,
Africa,Niger,2020-09-01,24206636,,,
Africa,Niger,2020-09-02,24206636,,,
Africa,Niger,2020-09-03,24206636,,,
Africa,Niger,2020-09-04,24206636,,,
Africa,Niger,2020-09-05,24206636,,,
Africa,Niger,2020-09-06,24206636,,,
Africa,Niger,2020-09-07,24206636,,,
Africa,Niger,2020-09-08,24206636,,,
Africa,Niger,2020-09-09,24206636,,,
Africa,Niger,2020-09-10,24206636,,,
Africa,Niger,2020-09-11,24206636,,,
Africa,Niger,2020-09-12,24206636,,,
Africa,Niger,2020-09-13,24206636,,,
Africa,Niger,2020-09-14,24206636,,,
Africa,Niger,2020-09-15,24206636,,,
Africa,Niger,2020-09-16,24206636,,,
Africa,Niger,2020-09-17,24206636,,,
Africa,Niger,2020-09-18,24206636,,,
Africa,Niger,2020-09-19,24206636,,,
Africa,Niger,2020-09-20,24206636,,,
Africa,Niger,2020-09-21,24206636,,,
